,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,is_retweet,retweeted,mentioned
41,1390686862054854658,1390686862054854658,2021-05-07 17:16:00 ora legale Europa occidentale,2021-05-07,17:16:00,200,1170404948,adhorg,ADHO,,"V Jornada #LatinREV | Conferencia ""Humanidades digitales y publicación científica: posibles recorridos en América Latina"".  #HumanidadesDigitales Programa completo:",es,[],[],[],0,1,5,"['#LatinREV', '#HumanidadesDigitales']",[],https://twitter.com/ADHOrg/status/1390686862054854658,False,https://twitter.com/Red_HD/status/1389613561882742788,0,,,,,,,,[],,,,,False,[],[]
42,1390574118920200194,1390574118920200194,2021-05-07 09:48:00 ora legale Europa occidentale,2021-05-07,09:48:00,200,1170404948,adhorg,ADHO,,"#CFP: A grant to bring together cultural heritage professionals, academics, and researchers with a common interest in the reuse of Digital Culture Heritage. This year's theme is #CrowdSourcing &amp; Research. Proposals due 31 May 2021. #DigitalHumanities #CulturalHeritage",en,[],[],[],0,2,0,"['#CFP', '#CrowdSourcing', '#DigitalHumanities', '#CulturalHeritage']",[],https://twitter.com/ADHOrg/status/1390574118920200194,False,https://twitter.com/Europeanaeu/status/1389227088239108097,0,,,,,,,,[],,,,,False,[],[]
43,1388063576737214466,1388063576737214466,2021-04-30 11:32:00 ora legale Europa occidentale,2021-04-30,11:32:00,200,1170404948,adhorg,ADHO,,@wragge's updated tool for scraping @naagovau's online database:,en,"[{'screen_name': 'naagovau', 'name': 'national archives of australia', 'id': '153658423'}]",[],[],0,2,6,[],[],https://twitter.com/ADHOrg/status/1388063576737214466,False,https://twitter.com/wragge/status/1386832780676395011,0,,,,,,,,[],,,,,False,[],"['@wragge', '@naagovau']"
44,1387934728054001665,1387934728054001665,2021-04-30 03:00:00 ora legale Europa occidentale,2021-04-30,03:00:00,200,1170404948,adhorg,ADHO,,"#DayOfDH2021 may be coming to a close, but the #DH continues. Among the many events happening this year, be sure to check out these:  https://t.co/KHRLfTeavv #DH2021 #DigitalHumanities",en,[],['https://dh2021.adho.org/'],[],0,9,6,"['#DayOfDH2021', '#DH', '#DH2021', '#DigitalHumanities']",[],https://twitter.com/ADHOrg/status/1387934728054001665,False,,0,,,,,,,,[],,,,,False,[],[]
45,1387818461301116930,1387818461301116930,2021-04-29 19:18:00 ora legale Europa occidentale,2021-04-29,19:18:00,200,1170404948,adhorg,ADHO,,"#DayOfDH2021 Tomorrow, 30 April:",en,[],[],[],0,0,3,['#DayOfDH2021'],[],https://twitter.com/ADHOrg/status/1387818461301116930,False,https://twitter.com/achdotorg/status/1387089992816762883,0,,,,,,,,[],,,,,False,[],[]
46,1387755546766364675,1387755546766364675,2021-04-29 15:08:00 ora legale Europa occidentale,2021-04-29,15:08:00,200,1170404948,adhorg,ADHO,,#DayOfDH2021,und,[],[],[],0,4,6,['#DayOfDH2021'],[],https://twitter.com/ADHOrg/status/1387755546766364675,False,https://twitter.com/blros/status/1387097857572880389,0,,,,,,,,[],,,,,False,[],[]
47,1387729877554630658,1387729877554630658,2021-04-29 13:26:00 ora legale Europa occidentale,2021-04-29,13:26:00,200,1170404948,adhorg,ADHO,,Digital #DHOx2021 will be held 12-15 July 2021. Registration opening in early May. #DigitalHumanities #DH,en,[],[],[],0,10,11,"['#DHOx2021', '#DigitalHumanities', '#DH']",[],https://twitter.com/ADHOrg/status/1387729877554630658,False,https://twitter.com/dhoxss/status/1381603694387605504,0,,,,,,,,[],,,,,False,[],[]
48,1387481743351894017,1387481743351894017,2021-04-28 21:00:00 ora legale Europa occidentale,2021-04-28,21:00:00,200,1170404948,adhorg,ADHO,,#DayOfDH2021 is here! #DigitalHumanities #DH #DayOfDH #multilingualDH,en,[],[],[],0,15,17,"['#DayOfDH2021', '#DigitalHumanities', '#DH', '#DayOfDH', '#multilingualDH']",[],https://twitter.com/ADHOrg/status/1387481743351894017,False,https://twitter.com/DayofDH/status/1386749353436631043,0,,,,,,,,[],,,,,False,[],[]
49,1387470418362109956,1387470418362109956,2021-04-28 20:15:00 ora legale Europa occidentale,2021-04-28,20:15:00,200,1170404948,adhorg,ADHO,,Happening today as part of #DHSIEast:,en,[],[],[],0,0,1,['#DHSIEast'],[],https://twitter.com/ADHOrg/status/1387470418362109956,False,https://twitter.com/Laura_Estill/status/1386666550963417093,0,,,,,,,,[],,,,,False,[],[]
50,1387434638294007811,1387074732428726277,2021-04-28 17:52:49 ora legale Europa occidentale,2021-04-28,17:52:49,200,1170404948,adhorg,ADHO,,@scott_bot @espenore @datchery8 @quinnanya @NickoalEichmann @juliannenyhan @unsworth @RayS6 @lornamhughes @unworth It's definitely worth a conversation.,en,[],[],[],1,0,1,[],[],https://twitter.com/ADHOrg/status/1387434638294007811,False,,0,,,,,,,,"[{'screen_name': 'scott_bot', 'name': 'Scott B. Weingart 🤹', 'id': '15762276'}, {'screen_name': 'espenore', 'name': 'Espen S. Ore', 'id': '7013002'}, {'screen_name': 'datchery8', 'name': 'datchery8', 'id': '117702814'}, {'screen_name': 'quinnanya', 'name': 'Quinn Dombrowski', 'id': '7465672'}, {'screen_name': 'NickoalEichmann', 'name': 'Nickoal Eichmann-Kalwara', 'id': '155812498'}, {'screen_name': 'juliannenyhan', 'name': 'Julianne Nyhan', 'id': '77436748'}, {'screen_name': 'unsworth', 'name': 'John Unsworth', 'id': '14191318'}, {'screen_name': 'RayS6', 'name': 'Ray Siemens', 'id': '84860294'}, {'screen_name': 'lornamhughes', 'name': 'lorna hughes', 'id': '76987524'}, {'screen_name': 'unworth', 'name': 'Tahir', 'id': '297894581'}]",,,,,False,[],"['@scott_bot', '@espenore', '@datchery8', '@quinnanya', '@NickoalEichmann', '@juliannenyhan', '@unsworth', '@RayS6', '@lornamhughes', '@unworth']"
51,1387433316308115457,1387074732428726277,2021-04-28 17:47:34 ora legale Europa occidentale,2021-04-28,17:47:34,200,1170404948,adhorg,ADHO,,@scott_bot @espenore @datchery8 @quinnanya @NickoalEichmann @juliannenyhan @unsworth @RayS6 @lornamhughes @unworth It's a complicated but important question. Let's keep talking.,en,[],[],[],1,0,2,[],[],https://twitter.com/ADHOrg/status/1387433316308115457,False,,0,,,,,,,,"[{'screen_name': 'scott_bot', 'name': 'Scott B. Weingart 🤹', 'id': '15762276'}, {'screen_name': 'espenore', 'name': 'Espen S. Ore', 'id': '7013002'}, {'screen_name': 'datchery8', 'name': 'datchery8', 'id': '117702814'}, {'screen_name': 'quinnanya', 'name': 'Quinn Dombrowski', 'id': '7465672'}, {'screen_name': 'NickoalEichmann', 'name': 'Nickoal Eichmann-Kalwara', 'id': '155812498'}, {'screen_name': 'juliannenyhan', 'name': 'Julianne Nyhan', 'id': '77436748'}, {'screen_name': 'unsworth', 'name': 'John Unsworth', 'id': '14191318'}, {'screen_name': 'RayS6', 'name': 'Ray Siemens', 'id': '84860294'}, {'screen_name': 'lornamhughes', 'name': 'lorna hughes', 'id': '76987524'}, {'screen_name': 'unworth', 'name': 'Tahir', 'id': '297894581'}]",,,,,False,[],"['@scott_bot', '@espenore', '@datchery8', '@quinnanya', '@NickoalEichmann', '@juliannenyhan', '@unsworth', '@RayS6', '@lornamhughes', '@unworth']"
52,1387427636276772865,1387427636276772865,2021-04-28 17:25:00 ora legale Europa occidentale,2021-04-28,17:25:00,200,1170404948,adhorg,ADHO,,.@achdotorg's latest post in their Portraits in DH series features @sferna109. Read it here:,en,"[{'screen_name': 'achdotorg', 'name': 'ach', 'id': '2361372560'}, {'screen_name': 'sferna109', 'name': 'sylvia a. fernández quintanilla', 'id': '822902501645041664'}]",[],[],0,1,2,[],[],https://twitter.com/ADHOrg/status/1387427636276772865,False,https://twitter.com/achdotorg/status/1386321598462894080,0,,,,,,,,[],,,,,False,[],"['@achdotorg', '@sferna109']"
53,1387136970657239049,1387136970657239049,2021-04-27 22:10:00 ora legale Europa occidentale,2021-04-27,22:10:00,200,1170404948,adhorg,ADHO,,Do you work with a #DigitalHumanities organization? @achdotorg's Affiliation &amp; Liasons Committee develops relationships with organizations to collaborate &amp; share opportunities across the community:,en,"[{'screen_name': 'achdotorg', 'name': 'ach', 'id': '2361372560'}]",[],[],0,3,1,['#DigitalHumanities'],[],https://twitter.com/ADHOrg/status/1387136970657239049,False,https://twitter.com/achdotorg/status/1384548665923092483,0,,,,,,,,[],,,,,False,[],['@achdotorg']
54,1387050903870447621,1387050903870447621,2021-04-27 16:28:00 ora legale Europa occidentale,2021-04-27,16:28:00,200,1170404948,adhorg,ADHO,,Encuéntralo acquí:  https://t.co/wCszzpp7Oo #HumanidadesDigitales,es,[],['http://www.libros.unam.mx/una-mirada-al-libro-electronico-9786073027410-ebook.html'],[],0,2,6,['#HumanidadesDigitales'],[],https://twitter.com/ADHOrg/status/1387050903870447621,False,https://twitter.com/Red_HD/status/1385702656266604555,0,,,,,,,,[],,,,,False,[],[]
55,1386712172286328839,1386712172286328839,2021-04-26 18:02:00 ora legale Europa occidentale,2021-04-26,18:02:00,200,1170404948,adhorg,ADHO,,Registration is open for @UCLDH's upcoming event: Complicating the whiteness of Digital Humanities #BlackDH #DigitalHumanities,en,"[{'screen_name': 'ucldh', 'name': 'ucldh', 'id': '108029164'}]",[],[],0,9,3,"['#BlackDH', '#DigitalHumanities']",[],https://twitter.com/ADHOrg/status/1386712172286328839,False,https://twitter.com/Red_HD/status/1380546728051544064,0,,,,,,,,[],,,,,False,[],['@UCLDH']
56,1386656806773088256,1386656806773088256,2021-04-26 14:22:00 ora legale Europa occidentale,2021-04-26,14:22:00,200,1170404948,adhorg,ADHO,,Have you registered yet? #Humanistica2021 #DH2021,en,[],[],[],0,1,1,"['#Humanistica2021', '#DH2021']",[],https://twitter.com/ADHOrg/status/1386656806773088256,False,https://twitter.com/aurelberra/status/1375061581072056326,0,,,,,,,,[],,,,,False,[],[]
57,1385884970816872449,1385884970816872449,2021-04-24 11:15:00 ora legale Europa occidentale,2021-04-24,11:15:00,200,1170404948,adhorg,ADHO,,2 2-year Research Fellowships in #CulturalDataAnalytics @CUDANLab @TallinnUni. Applications due 31 May!,en,"[{'screen_name': 'cudanlab', 'name': 'cultural data analytics open lab', 'id': '1351505661801148416'}, {'screen_name': 'tallinnuni', 'name': 'tallinn university', 'id': '115366611'}]",[],[],0,0,2,['#CulturalDataAnalytics'],[],https://twitter.com/ADHOrg/status/1385884970816872449,False,https://twitter.com/CUDANLab/status/1385544358376640513,0,,,,,,,,[],,,,,False,[],"['@CUDANLab', '@TallinnUni']"
58,1385710068507631622,1385710068507631622,2021-04-23 23:40:00 ora legale Europa occidentale,2021-04-23,23:40:00,200,1170404948,adhorg,ADHO,,New volume from TADH's Journal of #DigitalArchives &amp; #DigitalHumanities:  https://t.co/aRCjnwA5qP,en,[],['https://www.airitilibrary.com/Publication/alPublicationJournal?PublicationID=P20180801001&IssueID=202010270002'],[],0,2,2,"['#DigitalArchives', '#DigitalHumanities']",[],https://twitter.com/ADHOrg/status/1385710068507631622,False,,0,,,,,,,,[],,,,,False,[],[]
59,1385565868378181635,1385565868378181635,2021-04-23 14:07:00 ora legale Europa occidentale,2021-04-23,14:07:00,200,1170404948,adhorg,ADHO,,"Upcoming mentoring session organized by @achdotorg: Interpreting Job Ads: Seeing a job ad, how do you figure out what they're actually looking for? #DH #DigitalHumanities",en,"[{'screen_name': 'achdotorg', 'name': 'ach', 'id': '2361372560'}]",[],[],0,1,2,"['#DH', '#DigitalHumanities']",[],https://twitter.com/ADHOrg/status/1385565868378181635,False,https://twitter.com/achdotorg/status/1384568817767043075,0,,,,,,,,[],,,,,False,[],['@achdotorg']
60,1385248276358713349,1385248276358713349,2021-04-22 17:05:00 ora legale Europa occidentale,2021-04-22,17:05:00,200,1170404948,adhorg,ADHO,,"#CFP: Studia Digitalia 1/2021- ""Digital Humanities during the pandemic"". Submissions due 7/06/2021. #HumanidadesDigitales #DigitalHumanities",ca,[],[],[],0,6,6,"['#CFP', '#HumanidadesDigitales', '#DigitalHumanities']",[],https://twitter.com/ADHOrg/status/1385248276358713349,False,https://twitter.com/Red_HD/status/1384614114324926468,0,,,,,,,,[],,,,,False,[],[]
61,1385194420811845639,1385194420811845639,2021-04-22 13:31:00 ora legale Europa occidentale,2021-04-22,13:31:00,200,1170404948,adhorg,ADHO,,#DADH2021 will take place 10-12 December 2021 at the National Changhua University of Education. Proposals due 30 June 2021. Find out more:  https://t.co/OY8BSvEXyb #DH2021,en,[],['http://dadh2021.ncue.edu.tw/'],[],0,4,4,"['#DADH2021', '#DH2021']",[],https://twitter.com/ADHOrg/status/1385194420811845639,False,,0,,,,,,,,[],,,,,False,[],[]
62,1385159440219860993,1385159440219860993,2021-04-22 11:12:00 ora legale Europa occidentale,2021-04-22,11:12:00,200,1170404948,adhorg,ADHO,,Have you applied for the 11th European Summer University in #DigitalHumanities? Applications are due 15 May 2021:,en,[],[],[],0,10,12,['#DigitalHumanities'],[],https://twitter.com/ADHOrg/status/1385159440219860993,False,https://twitter.com/eadh_org/status/1384047535157694469,0,,,,,,,,[],,,,,False,[],[]
63,1384949305820082180,1384949305820082180,2021-04-21 21:17:00 ora legale Europa occidentale,2021-04-21,21:17:00,200,1170404948,adhorg,ADHO,,Submissions are due this Friday 23 April for the First International Workshop on Multisensory Data &amp; Knowledge:,en,[],[],[],0,1,7,[],[],https://twitter.com/ADHOrg/status/1384949305820082180,False,https://twitter.com/eadh_org/status/1384046406856437768,0,,,,,,,,[],,,,,False,[],[]
64,1382613422156681216,1382613422156681216,2021-04-15 10:35:02 ora legale Europa occidentale,2021-04-15,10:35:02,200,1170404948,adhorg,ADHO,,Applications due TODAY (15 April) at 23:59 UTC for ADHO Communications Fellowships:  https://t.co/Y0abjOKYQR,en,[],['https://twitter.com/ADHOrg/status/1371426492538888196'],[],0,2,4,[],[],https://twitter.com/ADHOrg/status/1382613422156681216,False,https://twitter.com/ADHOrg/status/1371426492538888196,0,,,,,,,,[],,,,,False,[],[]
65,1382355850174590976,1382355850174590976,2021-04-14 17:31:32 ora legale Europa occidentale,2021-04-14,17:31:32,200,1170404948,adhorg,ADHO,,"This Friday, 16 April: Digital Lagniappe @SouthernMiss featuring conversations around 5 #DigitalHumanities topics. Learn more &amp; register:  https://t.co/KfgjlsJDFK",en,"[{'screen_name': 'southernmiss', 'name': 'southern miss', 'id': '438646808'}]",['https://www.usm.edu/humanities/digital-lagniappe.php'],[],0,5,3,['#DigitalHumanities'],[],https://twitter.com/ADHOrg/status/1382355850174590976,False,,0,,,,,,,,[],,,,,False,[],['@SouthernMiss']
66,1382030173147701248,1382030173147701248,2021-04-13 19:57:24 ora legale Europa occidentale,2021-04-13,19:57:24,200,1170404948,adhorg,ADHO,,Happening this week: II Congresso Internacional em Humanidades Digitais - #HDRio20/21 Schedule &amp; Registration:  https://t.co/eLjeEjlQAJ #HumanidadesDigitais #HumanidadesDigitales #DigitalHumanities,en,[],['https://www.even3.com.br/hdrio2020/'],[],0,7,7,"['#HDRio20', '#HumanidadesDigitais', '#HumanidadesDigitales', '#DigitalHumanities']",[],https://twitter.com/ADHOrg/status/1382030173147701248,False,,0,,,,,,,,[],,,,,False,[],[]
67,1381630185007538178,1381630185007538178,2021-04-12 17:28:00 ora legale Europa occidentale,2021-04-12,17:28:00,200,1170404948,adhorg,ADHO,,Mark your calendar! #DayOfDH #DayOfDH2021 #DH2021 🌐,en,[],[],[],0,12,13,"['#DayOfDH', '#DayOfDH2021', '#DH2021']",[],https://twitter.com/ADHOrg/status/1381630185007538178,False,https://twitter.com/eadh_org/status/1377238618675249158,0,,,,,,,,[],,,,,False,[],[]
68,1381405463913316353,1381405463913316353,2021-04-12 02:35:02 ora legale Europa occidentale,2021-04-12,02:35:02,200,1170404948,adhorg,ADHO,,"Applications due this Thursday, April 15!  https://t.co/Y0abjOKYQR",en,[],['https://twitter.com/ADHOrg/status/1371426492538888196'],[],0,3,2,[],[],https://twitter.com/ADHOrg/status/1381405463913316353,False,https://twitter.com/ADHOrg/status/1371426492538888196,0,,,,,,,,[],,,,,False,[],[]
69,1378064698625638402,1378064698625638402,2021-04-02 21:20:02 ora legale Europa occidentale,2021-04-02,21:20:02,200,1170404948,adhorg,ADHO,,"MT @digitalhummit: POSTDOC: Interested in developing new &amp; innovative strategies to advance access to archives &amp; special collections? Apply BY 4/9/21 for our upcoming Mellon-funded 2-year postdoc, co-supervised by @saframpton &amp; @mchris4duke !  https://t.co/RGvFWlL8lO.",en,"[{'screen_name': 'digitalhummit', 'name': 'digital humanities | mit', 'id': '1067463028034215936'}, {'screen_name': 'saframpton', 'name': 'stephanie ann frampton', 'id': '3718104075'}, {'screen_name': 'mchris4duke', 'name': 'chris bourg', 'id': '14093339'}]",['http://academicjobsonline.org/ajo/jobs/18308'],[],0,4,6,[],[],https://twitter.com/ADHOrg/status/1378064698625638402,False,,0,,,,,,,,[],,,,,False,[],"['@digitalhummit', '@saframpton', '@mchris4duke']"
70,1377942653724192768,1377942653724192768,2021-04-02 13:15:04 ora legale Europa occidentale,2021-04-02,13:15:04,200,1170404948,adhorg,ADHO,,"MT @HumanisticaDH: A vos claviers, les inscriptions au colloque #Humanistica2021 sont ouvertes !  👉Le programme est disponible sur:  https://t.co/auPLGBeaY4  👉#Humanistica2021 Nous vous attendons nombreux!",fr,"[{'screen_name': 'humanisticadh', 'name': 'humanistica', 'id': '2543312586'}]",['https://humanistica2021.sciencesconf.org'],[],0,2,2,"['#Humanistica2021', '#Humanistica2021']",[],https://twitter.com/ADHOrg/status/1377942653724192768,False,,0,,,,,,,,[],,,,,False,[],['@HumanisticaDH']
71,1377610482434068481,1377610482434068481,2021-04-01 15:15:08 ora legale Europa occidentale,2021-04-01,15:15:08,200,1170404948,adhorg,ADHO,,"RT @achdotorg: Besides the results of the ACH Exec Council elections, we have also updated our bylaws so that gender-neutral pronouns are used, and to allow co-leadership models for President, VP, Exec Secretary, and Treasurer roles:  https://t.co/JiKKVB56JP",en,"[{'screen_name': 'achdotorg', 'name': 'ach', 'id': '2361372560'}]",['https://ach.org/blog/2021/03/26/ach-executive-council-2021-elections-results-and-bylaws-updates/'],[],0,0,0,[],[],https://twitter.com/ADHOrg/status/1377610482434068481,False,,0,,,,,,,,[],,,,,True,['@achdotorg'],[]
72,1377609211174064135,1377609211174064135,2021-04-01 15:10:05 ora legale Europa occidentale,2021-04-01,15:10:05,200,1170404948,adhorg,ADHO,,RT @achdotorg: .@achdotorg is thrilled to announce the results of the 2021 Exec Council elections! Congrats to our three newest Exec members:   https://t.co/JiKKVB56JP,en,"[{'screen_name': 'achdotorg', 'name': 'ach', 'id': '2361372560'}, {'screen_name': 'achdotorg', 'name': 'ach', 'id': '2361372560'}]",['https://ach.org/blog/2021/03/26/ach-executive-council-2021-elections-results-and-bylaws-updates/'],[],0,0,0,[],[],https://twitter.com/ADHOrg/status/1377609211174064135,False,,0,,,,,,,,[],,,,,True,['@achdotorg'],['@achdotorg']
73,1377555094061858817,1377555094061858817,2021-04-01 11:35:02 ora legale Europa occidentale,2021-04-01,11:35:02,200,1170404948,adhorg,ADHO,,Just 2 weeks left to submit your application for an ADHO Communications Fellowship:  https://t.co/Y0abjOKYQR #DigitalHumanities,en,[],['https://twitter.com/ADHOrg/status/1371426492538888196'],[],0,6,4,['#DigitalHumanities'],[],https://twitter.com/ADHOrg/status/1377555094061858817,False,https://twitter.com/ADHOrg/status/1371426492538888196,0,,,,,,,,[],,,,,False,[],[]
